cluster	Exp
EOG79WK0Z	78.63930477
EOG79WK10	71.01460724
EOG79WK11	61.82674661
EOG79WK12	238.3357093
EOG79WK13	142.4277383
EOG79WK14	0.667414875
EOG79WK15	60.09071446
EOG79WK16	2.885447543
EOG79WK17	66.35828702
EOG79WK18	0.677536645
EOG79WK19	154.6202426
EOG79WK1B	34.43683792
EOG79WK1C	132.0212944
EOG79WK1H	209.9601721
EOG79WK1J	0.600422218
EOG79WK1W	91.87825846
EOG7B0F72	90.52656108
EOG7B0F73	68.57170459
EOG7B0F75	4.178154311
EOG7B0F76	11.17892967
EOG7B0F77	69.28433011
EOG7B0F78	60.97169377
EOG7B0F79	381.2007071
EOG7B0F7B	5.30727628
EOG7B0F7C	40.62930869
EOG7B0F7D	20.68708376
EOG7B0F7F	3.548379425
EOG7B0F7G	1.229010373
EOG7B0F7H	2.101773269
EOG7B0F7J	1229.916736
EOG7B0F7K	29.4549542
EOG7B0F7M	66.96078264
EOG7B0F7N	12.50411047
EOG7B0F7P	32.88724002
EOG7B0F7Q	64.38132716
EOG7B0F7R	51.69476409
EOG7B0F7S	502.2980608
EOG7B0F7T	5.275008961
EOG7B0F7V	65.43749062
EOG7B0F7W	40.4262573
EOG7B0F7X	5.395920898
EOG7B0F80	1.873137561
EOG7B0F81	1.467582557
EOG7B0F82	7.337464225
EOG7B0F83	36.42324975
EOG7B0F84	99.57129565
EOG7B0F85	84.15367156
EOG7B0F86	378.9770917
EOG7B0F87	20.00021638
EOG7B0F8B	38.72686125
EOG7B0F8C	49.37969627
EOG7B0F8D	1683.950695
EOG7B39FX	41.40561322
EOG7B39FZ	138.7494418
EOG7B39G0	43.89248335
EOG7B39G1	21.23603285
EOG7B39G2	6523.350144
EOG7B39G3	69.06156574
EOG7B39G4	0.883490217
EOG7B39G5	27.77749268
EOG7B39G6	141.8875188
EOG7B39G7	10.66141808
EOG7B39G8	16.80977755
EOG7B39G9	198.8652524
EOG7B39GB	143.8971099
EOG7B39GC	263.8199151
EOG7B39GD	27.29867703
EOG7B39GF	132.4637776
EOG7B39GG	163.1426038
EOG7B39GH	423.7507867
EOG7B39GJ	81.82360081
EOG7B39GK	174.0778608
EOG7B39GM	154.9862977
EOG7B39GN	11.63395871
EOG7B39GP	74.85717901
EOG7B39GQ	77.47228209
EOG7B39GS	112.273085
EOG7B39GT	80.01037175
EOG7B39GV	245.5914488
EOG7B39GW	1.169127078
EOG7B39GZ	3.292403726
EOG7B39H0	0.61540765
EOG7B39H2	1183.09415
EOG7B39H6	14.03639957
EOG7B65PW	215.2573439
EOG7B65PX	106.6872279
EOG7B65PZ	3.606155005
EOG7B65Q0	42.24456914
EOG7B65Q1	109.2211822
EOG7B65Q2	75.15833162
EOG7B65Q3	34.28717722
EOG7B65Q4	76.02825537
EOG7B65Q5	190.395812
EOG7B65Q6	1.861653768
EOG7B65Q7	73.62865309
EOG7B65Q8	63.12919051
EOG7B65Q9	104.4801834
EOG7B65QB	5.162071774
EOG7B65QC	50.89308608
EOG7B65QD	22.51768723
EOG7B65QF	2.99014305
EOG7B65QG	278.4681394
EOG7B65QH	118.5308267
EOG7B65QJ	64.01868643
EOG7B65QK	1404.300724
EOG7B65QN	2.91569039
EOG7B65QP	390.2495246
EOG7B65QR	220.7635258
EOG7B65QS	132.4298237
EOG7B65QV	74.53038026
EOG7B65QW	96.80400307
EOG7B65QX	119.2440925
EOG7B65QZ	37.91428126
EOG7B65R0	99.85132438
EOG7B65R1	228.5676605
EOG7B65R2	156.2526935
EOG7B65R4	0.492044186
EOG7B65R8	640.1364559
EOG7B65R9	948.333161
EOG7B91XW	239.4981961
EOG7B91XX	129.7142531
EOG7B91XZ	98.24607324
EOG7B91Z0	9.387834642
EOG7B91Z1	54.70319588
EOG7B91Z2	0.53738663
EOG7B91Z3	43.77999766
EOG7B91Z4	101.5852075
EOG7B91Z5	124.5106312
EOG7B91Z6	137.0645907
EOG7B91Z7	187.1201665
EOG7B91Z8	20.53507754
EOG7B91Z9	75.41288294
EOG7B91ZB	36.8729136
EOG7B91ZC	732.216332
EOG7B91ZD	54.72598372
EOG7B91ZF	76.94076251
EOG7B91ZG	655.1207725
EOG7B91ZH	1.622340491
EOG7B91ZJ	22.68825026
EOG7B91ZK	67.32167448
EOG7B91ZN	160.9318511
EOG7B91ZP	15.28242598
EOG7B91ZQ	60.35427938
EOG7B91ZR	0.664872895
EOG7B91ZS	74.93806269
EOG7B91ZT	5.447850243
EOG7B91ZV	325.219933
EOG7B91ZW	306.9940012
EOG7B91ZX	3.744983388
EOG7B91ZZ	75.84827255
EOG7B9201	674.5112193
EOG7B9202	166.3522487
EOG7B9204	0.610351758
EOG7BCX5R	45.5094998
EOG7BCX5S	0.506919252
EOG7BCX5T	332.4375066
EOG7BCX5V	0.557654275
EOG7BCX5W	61.38770468
EOG7BCX5X	97.63571198
EOG7BCX5Z	2.178432238
EOG7BCX60	36.56220924
EOG7BCX61	52.36494121
EOG7BCX62	118.769208
EOG7BCX63	44.45665757
EOG7BCX64	57.07806331
EOG7BCX65	117.0939142
EOG7BCX66	17.786224
EOG7BCX67	9.037899187
EOG7BCX68	2.785480978
EOG7BCX69	18.74362139
EOG7BCX6B	188.989692
EOG7BCX6C	108.6824931
EOG7BCX6D	259.7483535
EOG7BCX6F	117.7598645
EOG7BCX6H	133.9313329
EOG7BCX6J	4.239607912
EOG7BCX6K	213.496424
EOG7BCX6M	263.3435165
EOG7BCX6N	2.339223146
EOG7BCX6P	2502.829728
EOG7BCX6R	179.0906923
EOG7BCX6S	124.6279628
EOG7BCX6T	0.4678704
EOG7BCX6V	2.927299827
EOG7BCX6W	93.93907906
EOG7BCX6X	1441.142432
EOG7BCX72	4.795929074
EOG7BGSDQ	1438.550342
EOG7BGSDR	0.82444595
EOG7BGSDS	9.29635779
EOG7BGSDT	2.829629925
EOG7BGSDV	26.14918263
EOG7BGSDW	2.330879842
EOG7BGSDX	296.7665375
EOG7BGSDZ	4.670694933
EOG7BGSF0	183.7094098
EOG7BGSF1	111.471968
EOG7BGSF2	130.7558487
EOG7BGSF3	41.01464064
EOG7BGSF4	60.64739109
EOG7BGSF5	64.10603938
EOG7BGSF6	138.1128566
EOG7BGSF7	107.6719836
EOG7BGSF8	49.49736349
EOG7BGSF9	1.948713794
EOG7BGSFB	71.26069827
EOG7BGSFC	1.908642559
EOG7BGSFD	165.6436993
EOG7BGSFF	167.5485393
EOG7BGSFG	0.380345899
EOG7BGSFH	29.33386736
EOG7BGSFJ	3.084814354
EOG7BGSFK	19.40556776
EOG7BGSFM	45.45495705
EOG7BGSFN	148.3553845
EOG7BGSFP	148.0098163
EOG7BGSFQ	0.833697677
EOG7BGSFS	161.2758391
EOG7BGSFT	5.307182928
EOG7BGSFV	331.1102868
EOG7BGSFW	230.8076802
EOG7BGSFZ	5.1270324
EOG7BGSG0	0.294060268
EOG7BGSG1	10.13067396
EOG7BGSG2	1.40761875
EOG7BKNNN	29.39528292
EOG7BKNNP	70.62344798
EOG7BKNNQ	61.04389275
EOG7BKNNR	144.6720575
EOG7BKNNS	83.2830305
EOG7BKNNT	132.9938398
EOG7BKNNV	83.70577712
EOG7BKNNW	39.51550775
EOG7BKNNX	3.671865773
EOG7BKNNZ	31.76730631
EOG7BKNP0	79.53579127
EOG7BKNP1	117.9117143
EOG7BKNP2	49.73313246
EOG7BKNP3	79.69833049
EOG7BKNP4	7.234013612
EOG7BKNP5	139.2642221
EOG7BKNP6	7.819003402
EOG7BKNP8	28.15549835
EOG7BKNP9	0.313463
EOG7BKNPB	39.50445785
EOG7BKNPD	4.921849723
EOG7BKNPF	7.475639441
EOG7BKNPH	25.12079954
EOG7BKNPJ	126.5566519
EOG7BKNPM	54.89931117
EOG7BKNPN	93.3850334
EOG7BKNPP	149.1720831
EOG7BKNPQ	3.016007621
EOG7BKNPR	64.0043804
EOG7BKNPS	1.987650224
EOG7BKNPT	37.13018969
EOG7BKNPW	2.604974658
EOG7BKNPX	5.487295697
EOG7BPHWJ	23.668788
EOG7BPHWK	226.2521823
EOG7BPHWM	175.2824005
EOG7BPHWN	90.78773482
EOG7BPHWP	89.81427149
EOG7BPHWQ	356.044435
EOG7BPHWR	48.48282571
EOG7BPHWS	168.490217
EOG7BPHWT	171.364146
EOG7BPHWV	47.33863574
EOG7BPHWW	1.017058342
EOG7BPHWX	15.81863493
EOG7BPHX0	28.74170759
EOG7BPHX1	1733.581952
EOG7BPHX2	84.39795018
EOG7BPHX3	0.02256846
EOG7BPHX4	78.21132
EOG7BPHX5	44.29232021
EOG7BPHX6	50.54587292
EOG7BPHX7	40.81084114
EOG7BPHX8	53.7353549
EOG7BPHX9	2.39933632
EOG7BPHXC	15.18596251
EOG7BPHXF	63.87681082
EOG7BPHXG	214.7066075
EOG7BPHXJ	5.319035518
EOG7BPHXK	0.358509483
EOG7BPHXN	300.4603492
EOG7BPHXR	2.45643938
EOG7BPHXW	0.802468767
EOG7BSD4F	115.7439716
EOG7BSD4G	20.88861356
EOG7BSD4H	116.0397262
EOG7BSD4J	19.19928571
EOG7BSD4K	4.310391546
EOG7BSD4M	67.83464677
EOG7BSD4N	158.5931549
EOG7BSD4P	76.9515105
EOG7BSD4Q	125.0362144
EOG7BSD4R	1.670284403
EOG7BSD4S	14.40371379
EOG7BSD4T	39.23199858
EOG7BSD4V	7.987001821
EOG7BSD4W	83.45616915
EOG7BSD4X	175.9220066
EOG7BSD4Z	24.36756798
EOG7BSD51	55.90496172
EOG7BSD52	140.4154082
EOG7BSD54	96.98300968
EOG7BSD55	1.5359276
EOG7BSD56	94.60908734
EOG7BSD57	42.54000367
EOG7BSD5B	121.1274527
EOG7BSD5C	8.106291644
EOG7BSD5F	296.300475
EOG7BSD5H	72.27794819
EOG7BSD5J	241.6171756
EOG7BSD5K	37.14273466
EOG7BSD5N	96.88645004
EOG7BW8CG	167.9961548
EOG7BW8CH	3.586276334
EOG7BW8CJ	81.5134538
EOG7BW8CK	54.38110773
EOG7BW8CM	21.94833655
EOG7BW8CN	1.384381411
EOG7BW8CP	86.77517055
EOG7BW8CQ	18.57361613
EOG7BW8CR	105.2461587
EOG7BW8CS	189.1134773
EOG7BW8CT	178.9444276
EOG7BW8CV	1.04153124
EOG7BW8CW	128.0516448
EOG7BW8CX	64.50879932
EOG7BW8CZ	21.48316051
EOG7BW8D0	61.70186217
EOG7BW8D1	207.039732
EOG7BW8D2	74.6736132
EOG7BW8D3	1067.726845
EOG7BW8D4	194.3134294
EOG7BW8D5	0.719597954
EOG7BW8D6	0.637884287
EOG7BW8D7	12.76826726
EOG7BW8D8	4.381417958
EOG7BW8D9	31.92186648
EOG7BW8DB	0.56082568
EOG7BW8DC	11.17548949
EOG7BW8DD	110.4952494
EOG7BW8DF	52.19347076
EOG7BW8DG	2.367473982
EOG7BW8DH	189.0073291
EOG7BW8DJ	2.370662131
EOG7BW8DK	2.860751835
EOG7BW8DM	7.451137144
EOG7BW8DN	24.06342
EOG7BW8DQ	20.19069325
EOG7BW8DR	46.43082901
EOG7C04MB	7.369413492
EOG7C04MC	67.15188623
EOG7C04MD	407.2239119
EOG7C04MF	236.6145527
EOG7C04MG	106.8180616
EOG7C04MH	3.81814232
EOG7C04MJ	16.41857134
EOG7C04MK	11.48846666
EOG7C04MM	330.2003676
EOG7C04MN	59.37993256
EOG7C04MP	461.3722106
EOG7C04MQ	74.80174496
EOG7C04MR	239.9305571
EOG7C04MS	6.318881006
EOG7C04MT	5.745886291
EOG7C04MV	61.51295882
EOG7C04MW	3.156906053
EOG7C04MX	181.1313181
EOG7C04MZ	60.16026991
EOG7C04N0	59.38194489
EOG7C04N1	43.49634279
EOG7C04N2	198.4033608
EOG7C04N3	75.76106552
EOG7C04N4	49.50678109
EOG7C04N5	4.014043672
EOG7C04N6	0.216774203
EOG7C04N7	2036.35927
EOG7C04N8	0.625460485
EOG7C04N9	49.255186
EOG7C04NB	60.40641808
EOG7C04NC	3380.856732
EOG7C04ND	174.4283387
EOG7C04NF	74.97817101
EOG7C04NH	12.70022078
EOG7C04NK	3.951812797
EOG7C04NP	65.46715839
EOG7C30V7	2.861089726
EOG7C30V8	4.939912236
EOG7C30V9	41.68725394
EOG7C30VB	82.54131342
EOG7C30VC	61.6024935
EOG7C30VD	119.1278024
EOG7C30VF	61.7852439
EOG7C30VG	80.06255753
EOG7C30VH	87.08908053
EOG7C30VJ	27.76864806
EOG7C30VK	1.494101428
EOG7C30VM	236.2227075
EOG7C30VN	12.06503887
EOG7C30VP	20.93472594
EOG7C30VQ	8.991189054
EOG7C30VR	33.18699632
EOG7C30VS	95.40279365
EOG7C30VV	26.34419032
EOG7C30VW	25.05220642
EOG7C30VX	286.1703157
EOG7C30VZ	59.06309277
EOG7C30W0	3.74379389
EOG7C30W1	6.000843556
EOG7C30W2	116.3385334
EOG7C30W3	49.22712007
EOG7C30W4	3.703203642
EOG7C30W5	5.235484918
EOG7C30W6	136.5568023
EOG7C30W7	104.4528058
EOG7C30W8	55.5088703
EOG7C30W9	215.5290676
EOG7C30WB	0.52685342
EOG7C30WD	1878.446563
EOG7C30WG	14.85768689
EOG7C30WH	0.9673011
EOG7C5W38	37.67222778
EOG7C5W39	276.9299069
EOG7C5W3B	2.734450761
EOG7C5W3C	8.919370225
EOG7C5W3D	29.65214555
EOG7C5W3F	36.07993498
EOG7C5W3G	53.96278739
EOG7C5W3H	115.8270357
EOG7C5W3J	177.0084078
EOG7C5W3K	7.813957185
EOG7C5W3M	72.96951104
EOG7C5W3N	13.17991853
EOG7C5W3P	51.82006153
EOG7C5W3R	7.99404948
EOG7C5W3S	93.52785322
EOG7C5W3T	2.782760238
EOG7C5W3V	51.54771102
EOG7C5W3W	169.3030396
EOG7C5W3X	83.33432819
EOG7C5W3Z	110.1208229
EOG7C5W40	48.54450525
EOG7C5W41	255.6184308
EOG7C5W42	11.60696769
EOG7C5W43	93.66594368
EOG7C5W44	67.3718198
EOG7C5W45	4.498568939
EOG7C5W46	32.67751315
EOG7C5W47	16.92918809
EOG7C5W48	18.26033824
EOG7C5W4B	104.722643
EOG7C5W4C	2.618492643
EOG7C5W4D	47.90913146
EOG7C5W4F	0.412946133
EOG7C5W4G	1.327691271
EOG7C5W4K	0.318824613
EOG7C8RB4	0.504798892
EOG7C8RB5	22.85545643
EOG7C8RB6	74.14231131
EOG7C8RB7	45.79642142
EOG7C8RB8	10.47663188
EOG7C8RB9	23.5068307
EOG7C8RBB	50.72520773
EOG7C8RBC	40.00457915
EOG7C8RBD	13.81183958
EOG7C8RBF	69.5297496
EOG7C8RBG	41.17028752
EOG7C8RBH	65.78375561
EOG7C8RBJ	143.2685595
EOG7C8RBK	9.41326593
EOG7C8RBM	9.924615479
EOG7C8RBN	105.8119425
EOG7C8RBP	17.90467415
EOG7C8RBR	65.4028022
EOG7C8RBS	121.9584429
EOG7C8RBT	62.99645879
EOG7C8RBV	1.915614848
EOG7C8RBX	3.130001692
EOG7C8RBZ	1.830472121
EOG7C8RC0	3.709901625
EOG7C8RC1	70.64207641
EOG7C8RC2	107.2025975
EOG7C8RC3	0.863392085
EOG7C8RC4	335.8053711
EOG7C8RC5	3.316569477
EOG7C8RC6	234.7801259
EOG7C8RC7	7.024654195
EOG7C8RC8	70.27912083
EOG7C8RC9	55.97464587
EOG7C8RCC	191.3114894
EOG7C8RCD	1810.006309
EOG7C8RCH	1.29858875
EOG7CCMK3	70.23385736
EOG7CCMK4	49.22322561
EOG7CCMK5	31.90120719
EOG7CCMK6	41.85754195
EOG7CCMK7	108.7317254
EOG7CCMK8	31.46991572
EOG7CCMK9	229.0281867
EOG7CCMKB	9.346738425
EOG7CCMKC	19.57559218
EOG7CCMKD	70.86138878
EOG7CCMKF	24.30690899
EOG7CCMKG	190.1251085
EOG7CCMKH	19.79234295
EOG7CCMKJ	120.9725961
EOG7CCMKK	1.569782766
EOG7CCMKM	7.77564153
EOG7CCMKN	274.3288917
EOG7CCMKP	2.783179806
EOG7CCMKR	361.4067339
EOG7CCMKS	18.30707432
EOG7CCMKT	2.770407187
EOG7CCMKV	66.41221168
EOG7CCMKZ	20.69134373
EOG7CCMM0	190.0718048
EOG7CCMM1	31.4921514
EOG7CCMM3	827.0749761
EOG7CCMM4	21.08452001
EOG7CCMM7	105.3880125
EOG7CCMM9	131.8135412
EOG7CCMMB	39.86920819
EOG7CCMMC	6.371258567
EOG7CGGT2	81.75191714
EOG7CGGT3	66.99972423
EOG7CGGT4	9.995160795
EOG7CGGT5	45.90228136
EOG7CGGT6	5.363517541
EOG7CGGT7	47.84901825
EOG7CGGT8	45.46865577
EOG7CGGT9	117.807096
EOG7CGGTB	85.54090762
EOG7CGGTD	106.7077857
EOG7CGGTF	1.96957895
EOG7CGGTG	41.28570622
EOG7CGGTH	448.0769208
EOG7CGGTJ	51.68219368
EOG7CGGTK	98.99942326
EOG7CGGTN	95.73535334
EOG7CGGTP	315.3552357
EOG7CGGTQ	68.75568888
EOG7CGGTR	61.43164991
EOG7CGGTS	80.18237915
EOG7CGGTT	19.9377179
EOG7CGGTV	642.0470466
EOG7CGGTW	506.9403016
EOG7CGGTX	167.2241277
EOG7CGGTZ	85.48635216
EOG7CGGV0	127.1259334
EOG7CGGV1	173.7557461
EOG7CGGV2	152.7886831
EOG7CGGV3	5.491607439
EOG7CGGV4	278.4584253
EOG7CGGV5	1.310970589
EOG7CGGV6	57.32537007
EOG7CGGV8	337.12639
EOG7CKC1V	23.09606772
EOG7CKC1W	102.152451
EOG7CKC1X	1.583825662
EOG7CKC1Z	122.9939802
EOG7CKC20	49.68394036
EOG7CKC21	79.28560458
EOG7CKC22	27.46491542
EOG7CKC23	13.29738343
EOG7CKC24	123.520196
EOG7CKC25	15.8721967
EOG7CKC26	102.2488087
EOG7CKC27	0.712761158
EOG7CKC28	27.29124769
EOG7CKC29	259.8549799
EOG7CKC2B	48.54885757
EOG7CKC2C	1.866986299
EOG7CKC2D	113.0867282
EOG7CKC2F	161.1843819
EOG7CKC2G	72.24384113
EOG7CKC2H	76.71322451
EOG7CKC2J	141.3736712
EOG7CKC2K	8.50065283
EOG7CKC2M	10.34761434
EOG7CKC2N	16.6620819
EOG7CKC2P	51.96139506
EOG7CKC2Q	136.1528412
EOG7CKC2R	91.50284151
EOG7CKC2T	655.2208883
EOG7CKC2W	1.601623257
EOG7CKC2X	246.3754699
EOG7CKC2Z	392.2848664
EOG7CKC30	305.8989833
EOG7CKC31	71.44197403
EOG7CKC32	24.88378664
EOG7CKC33	0.7641824
EOG7CKC34	1.152580233
EOG7CKC35	0.570909469
EOG7CKC36	0.223071645
EOG7CP78W	49.56621217
EOG7CP78X	26.45179106
EOG7CP78Z	4.389059139
EOG7CP790	26.29620755
EOG7CP791	4.69346856
EOG7CP792	128.0968597
EOG7CP793	90.03257987
EOG7CP794	9.691925055
EOG7CP795	27.433553
EOG7CP796	191.9785746
EOG7CP797	1.799686575
EOG7CP798	79.21106145
EOG7CP799	123.550156
EOG7CP79B	283.7351248
EOG7CP79C	2.403598059
EOG7CP79D	1.524882104
EOG7CP79F	22.37574456
EOG7CP79G	146.9378904
EOG7CP79H	92.55835883
EOG7CP79J	253.9028348
EOG7CP79K	0.275920829
EOG7CP79M	13.45081984
EOG7CP79N	117.3351659
EOG7CP79P	49.61544452
EOG7CP79Q	186.3931757
EOG7CP79R	161.2295171
EOG7CP79T	142.4124826
EOG7CP79V	3.261321896
EOG7CP79W	3.796655891
EOG7CP79X	297.7401989
EOG7CP7B0	28.95306396
EOG7CP7B1	242.7663353
EOG7CP7B2	1.722111713
EOG7CP7B4	1.0686911
EOG7CS3HV	57.08806787
EOG7CS3HW	11.49919883
EOG7CS3HX	21.29457904
EOG7CS3HZ	39.89922583
EOG7CS3J0	70.27365714
EOG7CS3J1	167.3281307
EOG7CS3J2	135.4582181
EOG7CS3J3	16.77422515
EOG7CS3J4	121.2031263
EOG7CS3J5	48.76968927
EOG7CS3J6	188.0449499
EOG7CS3J7	2.616376868
EOG7CS3J8	101.0997425
EOG7CS3JB	92.92988349
EOG7CS3JC	56.14863936
EOG7CS3JD	82.03692039
EOG7CS3JF	46.628384
EOG7CS3JG	32.8661061
EOG7CS3JH	1.331158702
EOG7CS3JJ	3.409288031
EOG7CS3JK	67.71335302
EOG7CS3JM	84.22019269
EOG7CS3JQ	43.52060165
EOG7CS3JR	25.90375281
EOG7CS3JS	0.62129449
EOG7CS3JT	0.65511469
EOG7CS3JV	106.6692721
EOG7CS3JW	128.4079579
EOG7CS3JX	151.5739102
EOG7CS3K3	1.506872342
EOG7CS3K4	326.7150105
EOG7CS3K6	14.66814345
EOG7CS3K7	1.0171979
EOG7CS3KK	3.155908805
EOG7CVZRN	6.125156807
EOG7CVZRP	13.4519267
EOG7CVZRQ	71.45750847
EOG7CVZRR	95.92014164
EOG7CVZRS	70.71601334
EOG7CVZRT	116.7418552
EOG7CVZRV	89.54927684
EOG7CVZRW	179.8487423
EOG7CVZRX	72.45972664
EOG7CVZRZ	15.16842289
EOG7CVZS0	23.80982604
EOG7CVZS1	68.34755135
EOG7CVZS2	392.6307679
EOG7CVZS3	95.03283998
EOG7CVZS4	17.8185231
EOG7CVZS5	366.0368431
EOG7CVZS6	240.8857038
EOG7CVZS7	90.52135008
EOG7CVZS8	42.02454691
EOG7CVZS9	75.60999374
EOG7CVZSB	141.8295404
EOG7CVZSC	10.00824939
EOG7CVZSD	0.579651957
EOG7CVZSG	73.67726215
EOG7CVZSH	202.0911981
EOG7CVZSJ	370.9546236
EOG7CVZSK	90.61899933
EOG7CVZSM	1.392292767
EOG7CVZSQ	3.461390013
EOG7CVZSS	12.86604013
EOG7CVZST	2182.574101
EOG7CVZSV	673.3072597
EOG7CVZSW	142.6394182
EOG7CVZSZ	30.88046651
EOG7CZV0N	33.34674866
EOG7CZV0P	14.55144918
EOG7CZV0Q	71.30569231
EOG7CZV0R	49.9247433
EOG7CZV0S	515.9485762
EOG7CZV0V	30.16552558
EOG7CZV0W	66.41277177
EOG7CZV0X	10.21834789
EOG7CZV0Z	94.88077701
EOG7CZV10	0.514573108
EOG7CZV11	17.11978949
EOG7CZV12	84.97330344
EOG7CZV13	429.9029086
EOG7CZV14	22.80199381
EOG7CZV15	125.2457827
EOG7CZV16	3.22717299
EOG7CZV17	190.5468298
EOG7CZV18	0.548589616
EOG7CZV19	204.8322855
EOG7CZV1B	69.7210892
EOG7CZV1C	130.9798654
EOG7CZV1D	105.4038327
EOG7CZV1F	300.345472
EOG7CZV1G	1.833677027
EOG7CZV1H	2.5042265
EOG7CZV1J	21.41626706
EOG7CZV1M	20.79056213
EOG7CZV1N	24.08132053
EOG7CZV1P	12.44211118
EOG7CZV1R	4.303145161
EOG7CZV1S	152.1660002
EOG7CZV1T	0.64362968
EOG7CZV1V	2.044958368
EOG7CZV1W	112.2018289
EOG7D2Q7P	1.919821365
EOG7D2Q7Q	31.21169995
EOG7D2Q7R	6.157293958
EOG7D2Q7S	62.68940602
EOG7D2Q7T	3.145916483
EOG7D2Q7V	22.81742262
EOG7D2Q7W	145.3629649
EOG7D2Q7X	537.5109217
EOG7D2Q7Z	44.7889318
EOG7D2Q80	68.06484946
EOG7D2Q81	1.862249651
EOG7D2Q82	2.574352032
EOG7D2Q83	91.78021459
EOG7D2Q84	107.9288657
EOG7D2Q85	77.5513429
EOG7D2Q86	307.7247096
EOG7D2Q87	23.34891229
EOG7D2Q88	81.70068684
EOG7D2Q89	947.3415489
EOG7D2Q8B	40.4204361
EOG7D2Q8C	12.22870483
EOG7D2Q8D	3.611740769
EOG7D2Q8F	18.12218337
EOG7D2Q8G	111.0987685
EOG7D2Q8H	48.97198833
EOG7D2Q8J	0.14950578
EOG7D2Q8K	202.1532746
EOG7D2Q8N	142.4714439
EOG7D2Q8R	4.05436185
EOG7D2Q8T	473.2180064
EOG7D2Q8V	162.8880075
EOG7D2Q90	214.8126538
EOG7D5KGG	28.60380699
EOG7D5KGH	273.8983574
EOG7D5KGJ	2.370148711
EOG7D5KGK	0.919517756
EOG7D5KGM	71.56871165
EOG7D5KGN	53.32893466
EOG7D5KGP	73.81732146
EOG7D5KGQ	57.3249382
EOG7D5KGR	124.0631174
EOG7D5KGS	14.31968982
EOG7D5KGT	353.5044113
EOG7D5KGV	124.970315
EOG7D5KGW	14.41154644
EOG7D5KGX	136.7463985
EOG7D5KGZ	11.06983716
EOG7D5KH0	116.4143351
EOG7D5KH1	0.678824613
EOG7D5KH2	72.03524765
EOG7D5KH3	4.415041851
EOG7D5KH4	0.93953544
EOG7D5KH5	362.5768823
EOG7D5KH6	14.57607514
EOG7D5KH7	0.2003793
EOG7D5KH8	2149.617327
EOG7D5KH9	0.2016431
EOG7D5KHB	3.96833992
EOG7D5KHC	954.2043851
EOG7D5KHD	94.81745102
EOG7D5KHG	101.2823367
EOG7D5KHH	121.6029056
EOG7D5KHJ	3.479836497
EOG7D5KHQ	44.98820774
EOG7D8FQG	120.0946747
EOG7D8FQH	25.01283496
EOG7D8FQJ	113.5641959
EOG7D8FQK	80.96986198
EOG7D8FQM	97.8957873
EOG7D8FQN	224.9458859
EOG7D8FQP	29.18587015
EOG7D8FQQ	29.89559468
EOG7D8FQR	63.67402386
EOG7D8FQS	85.55520238
EOG7D8FQT	12.85937036
EOG7D8FQW	339.1086588
EOG7D8FQX	87.17890101
EOG7D8FQZ	69.8289029
EOG7D8FR0	34.2984316
EOG7D8FR1	429.7868434
EOG7D8FR2	34.70167922
EOG7D8FR3	3.512580057
EOG7D8FR4	445.3286316
EOG7D8FR5	6.319399059
EOG7D8FR6	308.5803209
EOG7D8FR7	55.98743217
EOG7D8FR9	210.4117338
EOG7D8FRB	122.1804306
EOG7D8FRC	2.5010038
EOG7D8FRD	283.5443399
EOG7D8FRF	152.2583799
EOG7D8FRG	240.1740929
EOG7D8FRJ	1.674622105
EOG7D8FRK	10.7475758
EOG7D8FRM	0.866748009
EOG7D8FRN	114.4014554
EOG7D8FRP	2.297091065
EOG7D8FRQ	0.8259355
EOG7D8FRR	20.83704827
EOG7DC9ZF	136.3644202
EOG7DC9ZG	9.874607497
EOG7DC9ZH	16.90521689
EOG7DC9ZJ	3.613946432
EOG7DC9ZK	138.8600754
EOG7DC9ZM	33.71315
EOG7DC9ZN	40.20388312
EOG7DC9ZP	26.13423623
EOG7DC9ZQ	1.9629725
EOG7DC9ZR	76.68446341
EOG7DC9ZS	125.2026915
EOG7DC9ZT	113.0975127
EOG7DC9ZV	35.85482748
EOG7DC9ZW	4.583558517
EOG7DC9ZX	135.6105625
EOG7DC9ZZ	97.18763578
EOG7DCB00	92.81157183
EOG7DCB01	42.67122628
EOG7DCB02	39.91536777
EOG7DCB03	60.69434289
EOG7DCB05	92.10759638
EOG7DCB06	21.28577184
EOG7DCB07	96.07608126
EOG7DCB08	77.06286036
EOG7DCB09	158.1668185
EOG7DCB0B	68.39685833
EOG7DCB0C	89.55707404
EOG7DCB0D	1.297699052
EOG7DCB0G	47.13316902
EOG7DCB0J	30.5853852
EOG7DCB0N	2.956097567
EOG7DCB0P	301.9298189
EOG7DCB0Q	127.2496655
EOG7DCB0R	0.670172933
EOG7DCB0T	0.991834754
EOG7DG668	4.239781722
EOG7DG669	36.06558429
EOG7DG66B	45.7299462
EOG7DG66C	27.11436903
EOG7DG66D	12.57775354
EOG7DG66F	72.13436587
EOG7DG66G	7.176282687
EOG7DG66H	19.80925538
EOG7DG66J	2.97371409
EOG7DG66K	17.65071176
EOG7DG66N	62.68200123
EOG7DG66Q	332.9547723
EOG7DG66R	74.25069711
EOG7DG66S	60.17764883
EOG7DG66T	54.88715007
EOG7DG66V	75.68293251
EOG7DG66W	1.845777064
EOG7DG66X	21.96891189
EOG7DG66Z	57.04676111
EOG7DG670	206.329203
