cluster	kTotal	kWithin	kOut	kDiff
EOG7WX840	43.30385567	22.27208204	21.03177363	1.240308404
EOG7WX842	19.29299871	3.277321559	16.01567715	-12.73835559
EOG7WX843	21.40964051	1.202653398	20.20698712	-19.00433372
EOG7WX845	66.62350311	16.74984043	49.87366269	-33.12382226
EOG7WX847	21.977912	3.384179691	18.59373231	-15.20955262
EOG7WX848	68.3310752	39.78764209	28.54343311	11.24420898
EOG7WX84B	48.993361	13.40616676	35.58719423	-22.18102747
EOG7WX84C	9.274725845	1.827079093	7.447646751	-5.620567658
EOG7WX84D	18.35691407	5.419925891	12.93698818	-7.517062285
EOG7WX84G	36.98807565	7.236706791	29.75136886	-22.51466207
EOG7X14B3	23.62584984	11.2756383	12.35021155	-1.074573247
EOG7X14B5	14.62522574	2.674213147	11.9510126	-9.276799448
EOG7X14B7	21.58400212	2.47671262	19.1072895	-16.63057688
EOG7X14B8	83.94971038	48.15908092	35.79062946	12.36845146
EOG7X14B9	67.45517096	10.98951431	56.46565665	-45.47614235
EOG7X14BB	70.97393059	13.27749231	57.69643828	-44.41894597
EOG7X14BC	47.56963542	39.85659274	7.713042676	32.14355007
EOG7X14BD	78.87845957	14.72093983	64.15751974	-49.43657991
EOG7X14BF	39.93610635	9.509265408	30.42684094	-20.91757553
EOG7X14BG	12.21253902	7.55010257	4.662436451	2.887666119
EOG7X14BH	6.330192677	1.454016193	4.876176484	-3.422160291
EOG7X14BJ	41.73940476	14.33594619	27.40345857	-13.06751238
EOG7X14BK	13.29110427	2.733676731	10.55742754	-7.823750807
EOG7X14BM	20.29331961	8.838876947	11.45444266	-2.615565712
EOG7X14BN	19.49031747	4.474313866	15.01600361	-10.54168974
EOG7X14BP	31.11992696	7.470381763	23.6495452	-16.17916344
EOG7X14BS	34.52932361	9.525033769	25.00428984	-15.47925608
EOG7X14BT	30.65461451	3.697031496	26.95758302	-23.26055152
EOG7X14BV	50.29260175	28.10175898	22.19084277	5.910916217
EOG7X14BW	37.25433988	8.062246374	29.19209351	-21.12984714
EOG7X14BX	40.6714661	25.42354118	15.24792492	10.17561626
EOG7X14C0	69.60624682	18.37393236	51.23231446	-32.8583821
EOG7X14C1	44.64173542	6.230683277	38.41105215	-32.18036887
EOG7X14C6	49.94539226	18.65385574	31.29153652	-12.63768078
EOG7X14C7	22.20139593	8.54365327	13.65774266	-5.114089387
EOG7X14C8	114.5724551	40.56765489	74.00480023	-33.43714534
EOG7X40K3	16.7665769	1.292515757	15.47406114	-14.18154539
EOG7X40K4	17.25294767	2.979151907	14.27379576	-11.29464385
EOG7X40K6	74.58531606	22.34727401	52.23804206	-29.89076805
EOG7X40K7	42.39919087	23.11276201	19.28642887	3.826333141
EOG7X40K8	22.54177098	14.16945933	8.372311651	5.797147676
EOG7X40K9	27.11977902	9.865341652	17.25443737	-7.389095714
EOG7X40KB	58.46074337	19.30285216	39.1578912	-19.85503904
EOG7X40KC	73.6435384	49.26944354	24.37409487	24.89534867
EOG7X40KD	42.12609032	12.49162065	29.63446967	-17.14284902
EOG7X40KF	77.89696872	14.04486222	63.8521065	-49.80724428
EOG7X40KH	119.4560609	35.90274098	83.55331993	-47.65057895
EOG7X40KJ	29.13293632	10.59965468	18.53328164	-7.933626958
EOG7X40KN	23.58115243	10.0285612	13.55259124	-3.524030037
EOG7X40KP	4.551625108	0.806064156	3.745560952	-2.939496796
EOG7X40KQ	14.71680978	5.88577801	8.831031766	-2.945253756
EOG7X40KT	33.25356546	3.248999027	30.00456643	-26.7555674
EOG7X40KX	26.49174071	6.228574354	20.26316635	-14.034592
EOG7X40M0	12.74482965	1.734453587	11.01037607	-9.275922478
EOG7X40M1	25.77782918	8.383881148	17.39394803	-9.010066883
EOG7X40M2	68.05410366	29.896803	38.15730065	-8.260497653
EOG7X40M3	46.56960222	6.22955868	40.34004354	-34.11048486
EOG7X40M8	68.77283092	57.06749983	11.70533108	45.36216875
EOG7X6VT4	16.72964367	1.463803583	15.26584009	-13.8020365
EOG7X6VT5	23.44806431	2.363304198	21.08476011	-18.72145591
EOG7X6VT6	28.98664993	5.899726373	23.08692355	-17.18719718
EOG7X6VT7	34.86781284	1.985446384	32.88236645	-30.89692007
EOG7X6VT8	23.58455101	3.274906646	20.30964437	-17.03473772
EOG7X6VT9	9.20833312	2.514811885	6.693521235	-4.178709349
EOG7X6VTB	26.75601635	8.893229321	17.86278703	-8.969557709
EOG7X6VTC	59.556564	17.57536333	41.98120068	-24.40583735
EOG7X6VTD	17.16673683	2.298333082	14.86840375	-12.57007067
EOG7X6VTF	65.33293561	17.60098425	47.73195136	-30.13096711
EOG7X6VTG	48.61030998	24.24253996	24.36777002	-0.125230068
EOG7X6VTH	24.94378337	8.364262197	16.57952118	-8.215258979
EOG7X6VTJ	25.48776683	9.006665154	16.48110167	-7.47443652
EOG7X6VTK	32.23059045	5.97149573	26.25909472	-20.28759899
EOG7X6VTM	31.33794115	10.59830622	20.73963493	-10.14132871
EOG7X6VTN	45.31980977	7.435628366	37.8841814	-30.44855304
EOG7X6VTP	100.7083552	15.23067525	85.47767998	-70.24700473
EOG7X6VTR	28.26802725	15.76462648	12.50340076	3.261225717
EOG7X6VTS	12.78099128	2.306199738	10.47479154	-8.168591804
EOG7X6VTT	30.93158724	18.2147125	12.71687474	5.497837756
EOG7X6VTV	17.33816395	6.129714294	11.20844966	-5.078735363
EOG7X6VTW	57.97061157	40.28273459	17.68787697	22.59485762
EOG7X6VTX	6.535965328	1.341147239	5.194818089	-3.85367085
EOG7X6VV2	10.00934767	2.875965536	7.133382135	-4.257416598
EOG7X6VV5	53.08946438	11.88829873	41.20116565	-29.31286692
EOG7X6VV6	18.89920343	5.168714854	13.73048857	-8.561773719
EOG7X6VV7	17.11372335	3.501239474	13.61248388	-10.1112444
EOG7X6VV8	23.57107624	15.33802749	8.23304875	7.104978738
EOG7X6VV9	54.06049049	10.44184081	43.61864968	-33.17680887
EOG7X9R1Z	75.15970818	56.57868913	18.58101905	37.99767008
EOG7X9R20	49.15722141	26.0557133	23.10150811	2.954205192
EOG7X9R21	24.89878147	5.533431477	19.36534999	-13.83191851
EOG7X9R22	14.81577193	5.484429837	9.331342089	-3.846912253
EOG7X9R23	16.54922054	5.281476082	11.26774446	-5.986268377
EOG7X9R24	44.19327582	2.817786389	41.37548943	-38.55770304
EOG7X9R25	36.45638643	5.76185339	30.69453304	-24.93267965
EOG7X9R26	16.41090812	3.587741302	12.82316681	-9.235425512
EOG7X9R27	28.84064059	9.186839569	19.65380102	-10.46696145
EOG7X9R28	42.00349755	8.18493482	33.81856273	-25.63362791
EOG7X9R29	36.06555826	13.68201358	22.38354468	-8.701531092
EOG7X9R2C	55.96122921	18.20825244	37.75297676	-19.54472432
EOG7X9R2D	69.36066071	52.04554428	17.31511642	34.73042786
EOG7X9R2F	35.0105622	7.521638242	27.48892396	-19.96728571
EOG7X9R2G	23.10892766	4.007344505	19.10158316	-15.09423865
EOG7X9R2J	36.97706729	5.246754342	31.73031294	-26.4835586
EOG7X9R2K	71.6182298	17.49631564	54.12191415	-36.62559851
EOG7X9R2M	44.59751124	13.59784977	30.99966147	-17.40181169
EOG7X9R2N	26.768224	4.327573416	22.44065059	-18.11307717
EOG7X9R2P	48.86264572	11.32344158	37.53920414	-26.21576256
EOG7X9R2Q	40.69404654	10.48437066	30.20967588	-19.72530522
EOG7X9R2S	43.24246233	7.777812217	35.46465012	-27.6868379
EOG7X9R2V	17.33837318	4.113693863	13.22467931	-9.11098545
EOG7X9R30	30.96487357	14.65337816	16.3114954	-1.65811724
EOG7X9R31	83.92121057	29.53478334	54.38642723	-24.85164389
EOG7X9R32	45.93105439	15.62596547	30.30508892	-14.67912346
EOG7X9R38	70.83856752	5.991797288	64.84677023	-58.85497295
EOG7XDM8T	9.685144477	2.057874491	7.627269986	-5.569395495
EOG7XDM8V	29.52365631	2.864179675	26.65947663	-23.79529696
EOG7XDM8W	29.89031055	12.27672576	17.61358479	-5.336859033
EOG7XDM8Z	5.427817535	0.916303994	4.511513541	-3.595209548
EOG7XDM90	21.40942809	3.952460726	17.45696736	-13.50450664
EOG7XDM91	55.77280303	40.46732945	15.30547357	25.16185588
EOG7XDM92	13.14917753	4.325817044	8.823360483	-4.497543438
EOG7XDM93	3.592073771	0.719898025	2.872175747	-2.152277722
EOG7XDM96	14.77557165	3.665123839	11.11044781	-7.445323967
EOG7XDM97	53.79740677	7.297184539	46.50022223	-39.20303769
EOG7XDM98	57.03200761	10.07404907	46.95795854	-36.88390947
EOG7XDM99	29.39746589	8.679044542	20.71842135	-12.03937681
EOG7XDM9B	46.79934358	14.54516886	32.25417472	-17.70900586
EOG7XDM9C	119.8239088	73.50084126	46.32306749	27.17777377
EOG7XDM9F	22.1301686	4.207637871	17.92253073	-13.71489286
EOG7XDM9G	46.57819308	15.35490982	31.22328325	-15.86837343
EOG7XDM9H	28.95525426	9.134398322	19.82085594	-10.68645762
EOG7XDM9K	117.249817	27.32209763	89.9277194	-62.60562178
EOG7XDM9M	6.676368952	1.276793976	5.399574976	-4.122780999
EOG7XDM9P	38.14494362	19.0493617	19.09558192	-0.04622022
EOG7XDM9R	10.48666872	4.73199026	5.754678461	-1.0226882
EOG7XDM9S	14.73197329	6.585272635	8.146700656	-1.561428021
EOG7XDM9Z	41.6649597	14.65833226	27.00662744	-12.34829518
EOG7XDMB1	70.83067598	51.66884987	19.16182612	32.50702375
EOG7XHGHX	36.14352703	8.978749035	27.164778	-18.18602896
EOG7XHGHZ	15.65907369	7.063837719	8.595235967	-1.531398248
EOG7XHGJ0	85.55395358	34.25548319	51.2984704	-17.04298721
EOG7XHGJ1	71.20602233	57.12618441	14.07983792	43.04634649
EOG7XHGJ2	74.04524348	57.97209057	16.07315291	41.89893766
EOG7XHGJ3	36.68647386	4.915196951	31.77127691	-26.85607996
EOG7XHGJ5	21.30037413	3.806483529	17.4938906	-13.68740707
EOG7XHGJ6	84.2472062	43.56599584	40.68121037	2.884785471
EOG7XHGJ7	15.32261433	4.463795797	10.85881853	-6.395022736
EOG7XHGJ8	23.69755706	9.889462607	13.80809445	-3.918631846
EOG7XHGJ9	47.78464079	27.08470194	20.69993886	6.384763079
EOG7XHGJB	19.61476286	2.690619735	16.92414312	-14.23352339
EOG7XHGJC	32.17426466	3.258048986	28.91621568	-25.65816669
EOG7XHGJD	171.8763521	52.61577142	119.2605807	-66.64480928
EOG7XHGJF	15.30715104	6.016473263	9.290677778	-3.274204515
EOG7XHGJG	50.54894649	18.21828446	32.33066203	-14.11237757
EOG7XHGJH	22.43475658	6.340171563	16.09458502	-9.754413455
EOG7XHGJJ	33.50072654	3.339383083	30.16134346	-26.82196038
EOG7XHGJK	19.87961443	4.961442905	14.91817153	-9.956728625
EOG7XHGJM	16.77527057	2.089332528	14.68593805	-12.59660552
EOG7XHGJN	47.05090598	25.93293525	21.11797073	4.814964528
EOG7XHGJP	86.58099498	64.2696165	22.31137848	41.95823802
EOG7XHGJR	42.81714316	7.649467202	35.16767596	-27.51820876
EOG7XHGJV	10.44546508	2.119580297	8.325884786	-6.20630449
EOG7XHGJZ	37.18739041	7.343893298	29.84349711	-22.49960382
EOG7XHGK1	109.8478083	70.58344849	39.26435976	31.31908874
EOG7XHGK3	75.36764404	20.53783401	54.82981002	-34.29197601
EOG7XMBRQ	44.43393448	21.21503778	23.2188967	-2.003858918
EOG7XMBRR	41.27554526	4.92742866	36.3481166	-31.42068794
EOG7XMBRS	17.6544398	9.285236636	8.369203165	0.916033471
EOG7XMBRT	35.8293743	17.88030143	17.94907287	-0.068771438
EOG7XMBRV	24.21916658	4.908411114	19.31075547	-14.40234436
EOG7XMBRW	31.97263587	2.761898056	29.21073781	-26.44883975
EOG7XMBRX	22.30953349	4.049165473	18.26036802	-14.21120254
EOG7XMBRZ	18.27758454	11.10014744	7.177437105	3.922710333
EOG7XMBS0	19.65952828	4.876522159	14.78300612	-9.906483961
EOG7XMBS1	35.18489066	22.50211827	12.68277239	9.819345877
EOG7XMBS2	65.60803341	13.60064743	52.00738598	-38.40673854
EOG7XMBS3	26.18302392	6.589623179	19.59340074	-13.00377757
EOG7XMBS6	26.19557119	6.317780584	19.87779061	-13.56001003
EOG7XMBS7	15.27111236	2.885466907	12.38564545	-9.500178545
EOG7XMBSB	30.4678319	8.520229516	21.94760238	-13.42737286
EOG7XMBSC	44.78517805	33.00161865	11.7835594	21.21805925
EOG7XMBSF	57.01704706	14.4396696	42.57737745	-28.13770785
EOG7XMBSG	15.61838908	5.284894482	10.33349459	-5.048600112
EOG7XMBSH	13.09407544	3.382656464	9.711418978	-6.328762514
EOG7XMBSJ	47.06087117	8.389523518	38.67134765	-30.28182413
EOG7XMBSK	34.85704294	7.824405942	27.032637	-19.20823106
EOG7XMBSM	63.43342809	10.90736532	52.52606277	-41.61869746
EOG7XMBSN	22.37613608	9.122818735	13.25331734	-4.13049861
EOG7XMBSP	6.571296851	1.613221507	4.958075344	-3.344853838
EOG7XMBSQ	63.46493602	38.67458057	24.79035545	13.88422512
EOG7XMBST	34.05851889	12.57386168	21.48465721	-8.910795532
EOG7XMBSW	34.65601645	7.876114018	26.77990243	-18.90378842
EOG7XMBSX	80.36484946	18.48053544	61.88431402	-43.40377858
EOG7XQ70N	24.6529278	16.04950072	8.603427081	7.44607364
EOG7XQ70P	108.4744732	42.3885119	66.08596131	-23.69744941
EOG7XQ70R	47.39237156	2.872911845	44.51945971	-41.64654787
EOG7XQ70S	78.46611391	6.115179095	72.35093481	-66.23575572
EOG7XQ70T	68.83523266	4.827072861	64.0081598	-59.18108694
EOG7XQ70V	26.3350087	10.13647548	16.19853322	-6.062057738
EOG7XQ70W	38.79420628	23.50451689	15.28968939	8.214827495
EOG7XQ70Z	23.07398498	5.188491921	17.88549306	-12.69700114
EOG7XQ710	14.51261862	6.757884301	7.754734317	-0.996850017
EOG7XQ711	8.411079319	1.543628663	6.867450656	-5.323821994
EOG7XQ712	18.97655372	5.271198627	13.70535509	-8.434156462
EOG7XQ713	37.35703986	10.34862296	27.0084169	-16.65979393
EOG7XQ714	87.13168108	19.7816121	67.35006898	-47.56845688
EOG7XQ715	29.14288658	4.512059099	24.63082748	-20.11876839
EOG7XQ716	9.367210244	1.671872475	7.695337769	-6.023465293
EOG7XQ719	10.8050633	1.988448092	8.816615208	-6.828167116
EOG7XQ71B	9.380218245	3.599581068	5.780637177	-2.181056109
EOG7XQ71C	21.63343922	10.74150328	10.89193594	-0.150432657
EOG7XQ71D	31.95882917	15.3438039	16.61502528	-1.27122138
EOG7XQ71F	62.82005584	20.99262281	41.82743302	-20.83481021
EOG7XQ71G	26.39636809	16.62507427	9.771293822	6.853780444
EOG7XQ71J	51.88300952	28.14340975	23.73959977	4.403809986
EOG7XQ71M	53.70917555	9.345046045	44.3641295	-35.01908346
EOG7XQ71S	15.17815916	3.621571347	11.55658782	-7.93501647
EOG7XQ71V	14.15830382	2.918685418	11.2396184	-8.320932987
EOG7XQ71X	25.11913565	10.49862727	14.62050838	-4.121881106
EOG7XT37Q	34.44984748	7.368460243	27.08138724	-19.712927
EOG7XT37S	98.18291497	31.53997843	66.64293654	-35.10295811
EOG7XT37T	71.7587476	48.08986307	23.66888453	24.42097854
EOG7XT37V	23.66958791	5.293336135	18.37625177	-13.08291564
EOG7XT37W	14.24862886	0.826904235	13.42172463	-12.59482039
EOG7XT37X	12.95762933	3.309957896	9.647671435	-6.337713539
EOG7XT37Z	115.6820404	22.86783237	92.81420803	-69.94637566
EOG7XT381	42.17717468	28.06034354	14.11683114	13.94351239
EOG7XT382	67.14576036	23.18378195	43.96197841	-20.77819646
EOG7XT383	19.86715402	4.442981909	15.42417211	-10.9811902
EOG7XT384	28.46679158	6.710298978	21.7564926	-15.04619362
EOG7XT385	24.14309937	13.88372369	10.25937568	3.624348014
EOG7XT388	20.3411862	4.486513398	15.85467281	-11.36815941
EOG7XT389	43.00768758	3.816103894	39.19158368	-35.37547979
EOG7XT38B	54.63448988	33.92800912	20.70648076	13.22152836
EOG7XT38C	44.50808348	27.84113352	16.66694996	11.17418356
EOG7XT38D	38.33515932	6.838084412	31.49707491	-24.6589905
EOG7XT38F	14.699551	2.995484843	11.70406616	-8.708581318
EOG7XT38H	23.39121609	10.8489923	12.5422238	-1.693231503
EOG7XT38P	35.45454709	6.382705457	29.07184163	-22.68913618
EOG7XT38Q	57.13748895	13.57149352	43.56599543	-29.99450191
EOG7XT38S	15.36520655	2.315842615	13.04936394	-10.73352132
EOG7XT38T	37.3832221	15.33300421	22.05021789	-6.717213689
EOG7XT38V	17.41252268	10.42212457	6.990398108	3.431726465
EOG7XT38W	52.28387068	14.80231086	37.48155982	-22.67924896
EOG7XWZGH	64.82361033	13.69824357	51.12536676	-37.4271232
EOG7XWZGJ	34.05722684	18.10839714	15.9488297	2.159567435
EOG7XWZGK	22.67226917	5.121731084	17.55053808	-12.428807
EOG7XWZGM	50.43299452	8.613900187	41.81909434	-33.20519415
EOG7XWZGN	53.28539877	41.54698106	11.7384177	29.80856336
EOG7XWZGP	13.72933172	6.85709621	6.872235509	-0.015139299
EOG7XWZGQ	22.51030976	13.77054113	8.739768623	5.03077251
EOG7XWZGR	68.41064061	32.94069514	35.46994548	-2.52925034
EOG7XWZGS	76.56260228	29.55069597	47.01190632	-17.46121035
EOG7XWZGT	34.39367049	6.662256189	27.7314143	-21.06915811
EOG7XWZGV	19.66535922	3.681653162	15.98370606	-12.30205289
EOG7XWZGW	47.65909425	6.235494814	41.42359944	-35.18810462
EOG7XWZGX	16.35148136	3.566809834	12.78467153	-9.217861696
EOG7XWZGZ	29.10891922	10.00257884	19.10634038	-9.10376154
EOG7XWZH2	29.96236166	15.40219123	14.56017043	0.842020803
EOG7XWZH3	29.82763057	10.88748654	18.94014403	-8.052657486
EOG7XWZH4	23.7146891	5.592495865	18.12219324	-12.52969737
EOG7XWZH6	40.57916184	11.58094288	28.99821897	-17.41727609
EOG7XWZH8	30.79198108	9.182107761	21.60987331	-12.42776555
EOG7XWZHC	25.90250354	4.111559898	21.79094364	-17.67938374
EOG7XWZHD	60.6571388	26.3278239	34.3293149	-8.001491
EOG7XWZHJ	20.79551363	6.503687128	14.2918265	-7.788139369
EOG7XWZHM	25.29825618	14.19313453	11.10512165	3.088012881
EOG7XWZHN	31.26304019	7.99771111	23.26532908	-15.26761797
EOG7XWZHP	44.52947221	26.47532015	18.05415205	8.421168099
EOG7XWZHR	62.52598448	17.58846865	44.93751583	-27.34904718
EOG7XWZHS	14.13604637	2.856976527	11.27906984	-8.422093317
EOG7Z0TQD	32.54297241	2.671601792	29.87137062	-27.19976883
EOG7Z0TQF	30.88886107	4.817721142	26.07113993	-21.25341878
EOG7Z0TQG	57.86302897	22.78037666	35.08265231	-12.30227565
EOG7Z0TQH	76.65383271	8.219727145	68.43410556	-60.21437842
EOG7Z0TQJ	29.95226112	22.26689539	7.685365731	14.58152966
EOG7Z0TQK	40.26453899	9.402172007	30.86236699	-21.46019498
EOG7Z0TQM	16.34884898	8.454323565	7.894525416	0.559798149
EOG7Z0TQN	7.165587284	1.77402193	5.391565354	-3.617543423
EOG7Z0TQP	40.90251055	6.440405391	34.46210516	-28.02169977
EOG7Z0TQQ	96.98756379	27.17347199	69.8140918	-42.6406198
EOG7Z0TQR	16.08894541	5.639953314	10.4489921	-4.809038783
EOG7Z0TQS	58.48029787	29.50686705	28.97343082	0.533436231
EOG7Z0TQT	51.15682281	7.961669528	43.19515328	-35.23348375
EOG7Z0TQW	46.26744093	28.99013779	17.27730314	11.71283464
EOG7Z0TQX	7.330106201	1.381699119	5.948407083	-4.566707964
EOG7Z0TQZ	26.79355792	3.705040511	23.08851741	-19.3834769
EOG7Z0TR0	27.11718141	7.056190166	20.06099125	-13.00480108
EOG7Z0TR2	20.10566659	4.716722746	15.38894384	-10.6722211
EOG7Z0TR3	34.48524638	18.602932	15.88231438	2.720617627
EOG7Z0TR4	61.4919533	8.542270884	52.94968241	-44.40741153
EOG7Z0TR6	92.99133015	12.70477217	80.28655798	-67.58178581
EOG7Z0TR9	12.53552716	3.262493299	9.273033863	-6.010540564
EOG7Z0TRD	52.53484631	15.80134616	36.73350015	-20.93215399
EOG7Z0TRG	10.27481636	1.870620721	8.404195634	-6.533574913
EOG7Z0TRH	40.79482944	8.33906838	32.45576106	-24.11669268
EOG7Z0TRK	28.41208357	10.22874714	18.18333644	-7.954589303
EOG7Z3PZK	39.24349732	19.80637342	19.4371239	0.369249522
EOG7Z3PZP	32.19729789	11.34778994	20.84950795	-9.501718004
EOG7Z3PZQ	19.98658161	4.606276262	15.38030535	-10.77402909
EOG7Z3PZR	56.6514314	17.6295711	39.02186031	-21.39228921
EOG7Z3PZS	38.73652199	11.12576774	27.61075425	-16.48498651
EOG7Z3PZT	29.65628818	14.54171309	15.11457509	-0.572862004
EOG7Z3PZV	53.4797197	7.842498109	45.63722159	-37.79472348
EOG7Z3PZW	57.25203782	24.76828733	32.4837505	-7.715463171
EOG7Z3PZZ	19.8236295	4.666855844	15.15677365	-10.48991781
EOG7Z3Q00	25.05998118	6.975011207	18.08496998	-11.10995877
EOG7Z3Q01	7.11807443	1.659909741	5.458164689	-3.798254949
EOG7Z3Q02	43.4605498	19.02982531	24.43072449	-5.400899188
EOG7Z3Q03	27.6853019	15.47959203	12.20570987	3.273882161
EOG7Z3Q05	49.19266543	11.76773707	37.42492836	-25.65719129
EOG7Z3Q06	58.83881767	12.42724061	46.41157706	-33.98433645
EOG7Z3Q08	72.62257665	9.848523692	62.77405295	-52.92552926
EOG7Z3Q09	58.038313	11.81269338	46.22561963	-34.41292625
EOG7Z3Q0B	26.05458057	7.12504059	18.92953998	-11.80449939
EOG7Z3Q0D	10.12530357	5.13639256	4.988911009	0.147481551
EOG7Z3Q0F	49.68486721	7.40324878	42.28161843	-34.87836965
EOG7Z3Q0G	26.76311453	3.977601765	22.78551276	-18.807911
EOG7Z3Q0H	86.69383715	36.38048559	50.31335156	-13.93286598
EOG7Z3Q0M	39.13937591	16.45683338	22.68254254	-6.225709162
EOG7Z3Q0P	36.0592516	8.261035714	27.79821588	-19.53718017
EOG7Z3Q0T	13.31287822	3.552690486	9.760187731	-6.207497245
EOG7Z6K69	55.79514924	27.28482885	28.5103204	-1.225491548
EOG7Z6K6C	34.02126248	9.510252912	24.51100956	-15.00075665
EOG7Z6K6D	6.224807293	1.741087778	4.483719514	-2.742631736
EOG7Z6K6F	39.20677858	6.797767341	32.40901124	-25.6112439
EOG7Z6K6H	89.9013278	10.25938005	79.64194775	-69.3825677
EOG7Z6K6J	56.52094954	29.02199998	27.49894955	1.523050432
EOG7Z6K6K	15.91375305	4.167438513	11.74631454	-7.578876027
EOG7Z6K6M	22.60895139	5.470649165	17.13830222	-11.66765306
EOG7Z6K6N	51.96503951	13.39877213	38.56626739	-25.16749526
EOG7Z6K6P	8.821314244	0.884828839	7.936485405	-7.051656566
EOG7Z6K6Q	59.01834351	17.24222334	41.77612017	-24.53389683
EOG7Z6K6R	58.5961446	35.30496732	23.29117728	12.01379004
EOG7Z6K6T	42.02405412	13.09084413	28.93321	-15.84236587
EOG7Z6K6V	35.39405495	11.70126758	23.69278736	-11.99151978
EOG7Z6K6W	110.1058529	72.75511972	37.35073313	35.40438659
EOG7Z6K6X	43.64747104	8.06969804	35.577773	-27.50807496
EOG7Z6K6Z	23.30680486	12.72501304	10.58179181	2.143221231
EOG7Z6K70	17.32519721	3.642675393	13.68252181	-10.03984642
EOG7Z6K71	40.75248174	8.907647945	31.8448338	-22.93718585
EOG7Z6K73	32.92972473	5.803260263	27.12646447	-21.32320421
EOG7Z6K74	89.82432923	26.20623058	63.61809865	-37.41186807
EOG7Z6K75	18.24291286	9.378961016	8.863951841	0.515009174
EOG7Z6K76	30.51398624	8.222698914	22.29128733	-14.06858842
EOG7Z6K79	14.6034137	3.190481593	11.4129321	-8.222450511
EOG7Z6K7B	33.03558041	6.778199058	26.25738135	-19.47918229
EOG7Z6K7C	29.64023052	7.937873491	21.70235703	-13.76448354
EOG7Z6K7D	9.055767006	1.421405759	7.634361247	-6.212955488
EOG7Z6K7F	35.43389253	11.43783909	23.99605343	-12.55821434
EOG7Z6K7H	28.83837382	6.500406276	22.33796755	-15.83756127
EOG7Z6K7P	50.00655411	16.70474409	33.30181002	-16.59706593
EOG7Z9FF7	36.83230482	9.248360696	27.58394413	-18.33558343
EOG7Z9FF8	32.43808991	3.524239616	28.91385029	-25.38961068
EOG7Z9FF9	67.01453104	40.42734689	26.58718415	13.84016274
EOG7Z9FFB	39.28156862	12.33668549	26.94488314	-14.60819765
